Date,Tested,State_Name
09-Nov-2020,8725025,Andhra Pradesh
10-Nov-2020,8792935,Andhra Pradesh
11-Nov-2020,8863340,Andhra Pradesh
12-Nov-2020,8940488,Andhra Pradesh
13-Nov-2020,9021225,Andhra Pradesh
14-Nov-2020,9101048,Andhra Pradesh
15-Nov-2020,9154263,Andhra Pradesh
16-Nov-2020,9197307,Andhra Pradesh
17-Nov-2020,9264085,Andhra Pradesh
18-Nov-2020,9333703,Andhra Pradesh
19-Nov-2020,9408868,Andhra Pradesh
20-Nov-2020,9474870,Andhra Pradesh
21-Nov-2020,9543177,Andhra Pradesh
22-Nov-2020,9615090,Andhra Pradesh
23-Nov-2020,9662220,Andhra Pradesh
24-Nov-2020,9727321,Andhra Pradesh
25-Nov-2020,9788047,Andhra Pradesh
26-Nov-2020,9855316,Andhra Pradesh
27-Nov-2020,9913068,Andhra Pradesh
28-Nov-2020,9962416,Andhra Pradesh
29-Nov-2020,10017126,Andhra Pradesh
30-Nov-2020,10057854,Andhra Pradesh
01-Dec-2020,10109708,Andhra Pradesh
02-Dec-2020,10166696,Andhra Pradesh
03-Dec-2020,10229745,Andhra Pradesh
04-Dec-2020,10293151,Andhra Pradesh
05-Dec-2020,10350283,Andhra Pradesh
06-Dec-2020,10410612,Andhra Pradesh
07-Dec-2020,10453618,Andhra Pradesh
08-Dec-2020,10509805,Andhra Pradesh
09-Dec-2020,10570843,Andhra Pradesh
10-Dec-2020,10635197,Andhra Pradesh
11-Dec-2020,10699622,Andhra Pradesh
12-Dec-2020,10767117,Andhra Pradesh
13-Dec-2020,10830990,Andhra Pradesh
14-Dec-2020,10875925,Andhra Pradesh
15-Dec-2020,10937377,Andhra Pradesh
16-Dec-2020,11001476,Andhra Pradesh
17-Dec-2020,11065297,Andhra Pradesh
18-Dec-2020,11134359,Andhra Pradesh
19-Dec-2020,11196574,Andhra Pradesh
20-Dec-2020,11260810,Andhra Pradesh
21-Dec-2020,11301105,Andhra Pradesh
22-Dec-2020,11357530,Andhra Pradesh
23-Dec-2020,11415249,Andhra Pradesh
24-Dec-2020,11474797,Andhra Pradesh
25-Dec-2020,11531206,Andhra Pradesh
26-Dec-2020,11574117,Andhra Pradesh
27-Dec-2020,11620503,Andhra Pradesh
28-Dec-2020,11657884,Andhra Pradesh
29-Dec-2020,11708678,Andhra Pradesh
30-Dec-2020,11764418,Andhra Pradesh
31-Dec-2020,11825566,Andhra Pradesh
01-Jan-2021,11884085,Andhra Pradesh
02-Jan-2021,11932603,Andhra Pradesh
03-Jan-2021,11972780,Andhra Pradesh
04-Jan-2021,12002494,Andhra Pradesh
05-Jan-2021,12053914,Andhra Pradesh
06-Jan-2021,12105121,Andhra Pradesh
07-Jan-2021,12164531,Andhra Pradesh
08-Jan-2021,12224202,Andhra Pradesh
09-Jan-2021,12274647,Andhra Pradesh
10-Jan-2021,12324674,Andhra Pradesh
11-Jan-2021,12355607,Andhra Pradesh
12-Jan-2021,12396593,Andhra Pradesh
13-Jan-2021,12441272,Andhra Pradesh
14-Jan-2021,12482943,Andhra Pradesh
15-Jan-2021,12514639,Andhra Pradesh
16-Jan-2021,12540181,Andhra Pradesh
17-Jan-2021,12576272,Andhra Pradesh
18-Jan-2021,12604214,Andhra Pradesh
19-Jan-2021,12643313,Andhra Pradesh
20-Jan-2021,12690165,Andhra Pradesh
21-Jan-2021,12739648,Andhra Pradesh
22-Jan-2021,12787961,Andhra Pradesh
23-Jan-2021,12831731,Andhra Pradesh
24-Jan-2021,12876113,Andhra Pradesh
25-Jan-2021,12903830,Andhra Pradesh
26-Jan-2021,12942153,Andhra Pradesh
27-Jan-2021,12975961,Andhra Pradesh
28-Jan-2021,13012150,Andhra Pradesh
29-Jan-2021,13054959,Andhra Pradesh
30-Jan-2021,13095962,Andhra Pradesh
31-Jan-2021,13137872,Andhra Pradesh
01-Feb-2021,13159794,Andhra Pradesh
02-Feb-2021,13189103,Andhra Pradesh
03-Feb-2021,13214548,Andhra Pradesh
04-Feb-2021,13242802,Andhra Pradesh
05-Feb-2021,13276678,Andhra Pradesh
06-Feb-2021,13311542,Andhra Pradesh
07-Feb-2021,13345522,Andhra Pradesh
08-Feb-2021,13367616,Andhra Pradesh
09-Feb-2021,13394460,Andhra Pradesh
10-Feb-2021,13422878,Andhra Pradesh
11-Feb-2021,13453405,Andhra Pradesh
12-Feb-2021,13484025,Andhra Pradesh
13-Feb-2021,13517440,Andhra Pradesh
14-Feb-2021,13546228,Andhra Pradesh
15-Feb-2021,13565062,Andhra Pradesh
16-Feb-2021,13589373,Andhra Pradesh
17-Feb-2021,13615847,Andhra Pradesh
18-Feb-2021,13644086,Andhra Pradesh
19-Feb-2021,13670612,Andhra Pradesh
20-Feb-2021,13697048,Andhra Pradesh
21-Feb-2021,13728728,Andhra Pradesh
22-Feb-2021,13746985,Andhra Pradesh
23-Feb-2021,13775253,Andhra Pradesh
24-Feb-2021,13807747,Andhra Pradesh
25-Feb-2021,13843190,Andhra Pradesh
26-Feb-2021,13877968,Andhra Pradesh
27-Feb-2021,13915009,Andhra Pradesh
28-Feb-2021,13954131,Andhra Pradesh
01-Mar-2021,13974400,Andhra Pradesh
02-Mar-2021,14010204,Andhra Pradesh
03-Mar-2021,14047174,Andhra Pradesh
04-Mar-2021,14092251,Andhra Pradesh
05-Mar-2021,14143911,Andhra Pradesh
06-Mar-2021,14190477,Andhra Pradesh
07-Mar-2021,14236179,Andhra Pradesh
08-Mar-2021,14262086,Andhra Pradesh
09-Mar-2021,14307165,Andhra Pradesh
10-Mar-2021,14356138,Andhra Pradesh
11-Mar-2021,14403941,Andhra Pradesh
12-Mar-2021,14448650,Andhra Pradesh
13-Mar-2021,14489098,Andhra Pradesh
14-Mar-2021,14534762,Andhra Pradesh
15-Mar-2021,14557366,Andhra Pradesh
16-Mar-2021,14580783,Andhra Pradesh
17-Mar-2021,14611499,Andhra Pradesh
18-Mar-2021,14642664,Andhra Pradesh
19-Mar-2021,14674210,Andhra Pradesh
20-Mar-2021,14705188,Andhra Pradesh
21-Mar-2021,14736326,Andhra Pradesh
22-Mar-2021,14771701,Andhra Pradesh
23-Mar-2021,14805335,Andhra Pradesh
24-Mar-2021,14840401,Andhra Pradesh
25-Mar-2021,14875597,Andhra Pradesh
26-Mar-2021,14916201,Andhra Pradesh
27-Mar-2021,14958897,Andhra Pradesh
28-Mar-2021,14990039,Andhra Pradesh
29-Mar-2021,15021364,Andhra Pradesh
30-Mar-2021,15052215,Andhra Pradesh
31-Mar-2021,15083179,Andhra Pradesh
01-Apr-2021,15114988,Andhra Pradesh
02-Apr-2021,15146104,Andhra Pradesh
03-Apr-2021,15177364,Andhra Pradesh
04-Apr-2021,15208436,Andhra Pradesh
05-Apr-2021,15239114,Andhra Pradesh
06-Apr-2021,15270771,Andhra Pradesh
07-Apr-2021,15302583,Andhra Pradesh
08-Apr-2021,15333851,Andhra Pradesh
09-Apr-2021,15365743,Andhra Pradesh
10-Apr-2021,15397672,Andhra Pradesh
11-Apr-2021,15429391,Andhra Pradesh
12-Apr-2021,15463146,Andhra Pradesh
13-Apr-2021,15498728,Andhra Pradesh
14-Apr-2021,15534460,Andhra Pradesh
15-Apr-2021,15570201,Andhra Pradesh
16-Apr-2021,15606163,Andhra Pradesh
17-Apr-2021,15642070,Andhra Pradesh
18-Apr-2021,15677992,Andhra Pradesh
19-Apr-2021,15715757,Andhra Pradesh
20-Apr-2021,15753679,Andhra Pradesh
21-Apr-2021,15793298,Andhra Pradesh
22-Apr-2021,15835169,Andhra Pradesh
23-Apr-2021,15880750,Andhra Pradesh
24-Apr-2021,15931722,Andhra Pradesh
25-Apr-2021,15994607,Andhra Pradesh
26-Apr-2021,16068648,Andhra Pradesh
27-Apr-2021,16143083,Andhra Pradesh
28-Apr-2021,16217831,Andhra Pradesh
29-Apr-2021,16303866,Andhra Pradesh
30-Apr-2021,16390360,Andhra Pradesh
01-May-2021,16488574,Andhra Pradesh
02-May-2021,16602873,Andhra Pradesh
03-May-2021,16718148,Andhra Pradesh
04-May-2021,16833932,Andhra Pradesh
05-May-2021,16950299,Andhra Pradesh
09-Apr-2020,206,Arunachal Pradesh
14-Apr-2020,280,Arunachal Pradesh
17-Apr-2020,363,Arunachal Pradesh
18-Apr-2020,389,Arunachal Pradesh
20-Apr-2020,439,Arunachal Pradesh
21-Apr-2020,454,Arunachal Pradesh
22-Apr-2020,496,Arunachal Pradesh
24-Apr-2020,526,Arunachal Pradesh
26-Apr-2020,568,Arunachal Pradesh
27-Apr-2020,584,Arunachal Pradesh
28-Apr-2020,610,Arunachal Pradesh
29-Apr-2020,662,Arunachal Pradesh
30-Apr-2020,694,Arunachal Pradesh
01-May-2020,724,Arunachal Pradesh
03-May-2020,810,Arunachal Pradesh
04-May-2020,869,Arunachal Pradesh
05-May-2020,970,Arunachal Pradesh
06-May-2020,1039,Arunachal Pradesh
07-May-2020,1144,Arunachal Pradesh
08-May-2020,1354,Arunachal Pradesh
09-May-2020,1597,Arunachal Pradesh
10-May-2020,1823,Arunachal Pradesh
11-May-2020,2078,Arunachal Pradesh
12-May-2020,2257,Arunachal Pradesh
13-May-2020,2483,Arunachal Pradesh
14-May-2020,2677,Arunachal Pradesh
15-May-2020,2942,Arunachal Pradesh
16-May-2020,3163,Arunachal Pradesh
17-May-2020,3349,Arunachal Pradesh
18-May-2020,3662,Arunachal Pradesh
19-May-2020,3941,Arunachal Pradesh
20-May-2020,4157,Arunachal Pradesh
21-May-2020,4438,Arunachal Pradesh
22-May-2020,4844,Arunachal Pradesh
23-May-2020,5206,Arunachal Pradesh
24-May-2020,5428,Arunachal Pradesh
25-May-2020,5997,Arunachal Pradesh
26-May-2020,6319,Arunachal Pradesh
27-May-2020,6436,Arunachal Pradesh
28-May-2020,6984,Arunachal Pradesh
29-May-2020,7488,Arunachal Pradesh
30-May-2020,8017,Arunachal Pradesh
31-May-2020,8283,Arunachal Pradesh
01-Jun-2020,8768,Arunachal Pradesh
02-Jun-2020,9079,Arunachal Pradesh
03-Jun-2020,9551,Arunachal Pradesh
04-Jun-2020,10025,Arunachal Pradesh
05-Jun-2020,10790,Arunachal Pradesh
06-Jun-2020,11261,Arunachal Pradesh
07-Jun-2020,11516,Arunachal Pradesh
08-Jun-2020,12012,Arunachal Pradesh
09-Jun-2020,12455,Arunachal Pradesh
10-Jun-2020,13035,Arunachal Pradesh
11-Jun-2020,13479,Arunachal Pradesh
12-Jun-2020,14047,Arunachal Pradesh
13-Jun-2020,14518,Arunachal Pradesh
15-Jun-2020,15453,Arunachal Pradesh
16-Jun-2020,16158,Arunachal Pradesh
17-Jun-2020,16630,Arunachal Pradesh
18-Jun-2020,16630,Arunachal Pradesh
19-Jun-2020,18008,Arunachal Pradesh
20-Jun-2020,18521,Arunachal Pradesh
21-Jun-2020,19154,Arunachal Pradesh
22-Jun-2020,19799,Arunachal Pradesh
23-Jun-2020,20398,Arunachal Pradesh
24-Jun-2020,20938,Arunachal Pradesh
25-Jun-2020,21274,Arunachal Pradesh
26-Jun-2020,21890,Arunachal Pradesh
27-Jun-2020,22623,Arunachal Pradesh
28-Jun-2020,23011,Arunachal Pradesh
29-Jun-2020,23709,Arunachal Pradesh
30-Jun-2020,24237,Arunachal Pradesh
01-Jul-2020,24856,Arunachal Pradesh
02-Jul-2020,25440,Arunachal Pradesh
03-Jul-2020,25917,Arunachal Pradesh
04-Jul-2020,26569,Arunachal Pradesh
05-Jul-2020,26808,Arunachal Pradesh
06-Jul-2020,27645,Arunachal Pradesh
07-Jul-2020,28072,Arunachal Pradesh
08-Jul-2020,28581,Arunachal Pradesh
09-Jul-2020,29232,Arunachal Pradesh
10-Jul-2020,29834,Arunachal Pradesh
11-Jul-2020,30922,Arunachal Pradesh
12-Jul-2020,31520,Arunachal Pradesh
13-Jul-2020,32691,Arunachal Pradesh
14-Jul-2020,33807,Arunachal Pradesh
15-Jul-2020,34619,Arunachal Pradesh
16-Jul-2020,35430,Arunachal Pradesh
17-Jul-2020,36426,Arunachal Pradesh
18-Jul-2020,38042,Arunachal Pradesh
19-Jul-2020,39288,Arunachal Pradesh
20-Jul-2020,40477,Arunachal Pradesh
21-Jul-2020,41772,Arunachal Pradesh
22-Jul-2020,44986,Arunachal Pradesh
23-Jul-2020,48880,Arunachal Pradesh
24-Jul-2020,53335,Arunachal Pradesh
25-Jul-2020,57861,Arunachal Pradesh
26-Jul-2020,59558,Arunachal Pradesh
27-Jul-2020,63784,Arunachal Pradesh
28-Jul-2020,68034,Arunachal Pradesh
29-Jul-2020,72739,Arunachal Pradesh
30-Jul-2020,77630,Arunachal Pradesh
31-Jul-2020,81865,Arunachal Pradesh
01-Aug-2020,86288,Arunachal Pradesh
02-Aug-2020,89031,Arunachal Pradesh
03-Aug-2020,91227,Arunachal Pradesh
04-Aug-2020,93365,Arunachal Pradesh
05-Aug-2020,95983,Arunachal Pradesh
06-Aug-2020,98733,Arunachal Pradesh
07-Aug-2020,101947,Arunachal Pradesh
08-Aug-2020,104833,Arunachal Pradesh
09-Aug-2020,106792,Arunachal Pradesh
10-Aug-2020,109863,Arunachal Pradesh
11-Aug-2020,112689,Arunachal Pradesh
12-Aug-2020,115758,Arunachal Pradesh
13-Aug-2020,118882,Arunachal Pradesh
14-Aug-2020,121371,Arunachal Pradesh
15-Aug-2020,122854,Arunachal Pradesh
16-Aug-2020,124786,Arunachal Pradesh
17-Aug-2020,127286,Arunachal Pradesh
18-Aug-2020,130246,Arunachal Pradesh
19-Aug-2020,133048,Arunachal Pradesh
20-Aug-2020,136092,Arunachal Pradesh
21-Aug-2020,138913,Arunachal Pradesh
22-Aug-2020,141655,Arunachal Pradesh
23-Aug-2020,143626,Arunachal Pradesh
24-Aug-2020,146012,Arunachal Pradesh
25-Aug-2020,149273,Arunachal Pradesh
26-Aug-2020,152852,Arunachal Pradesh
27-Aug-2020,155750,Arunachal Pradesh
28-Aug-2020,158993,Arunachal Pradesh
29-Aug-2020,161525,Arunachal Pradesh
30-Aug-2020,164524,Arunachal Pradesh
31-Aug-2020,167615,Arunachal Pradesh
01-Sep-2020,170445,Arunachal Pradesh
02-Sep-2020,173469,Arunachal Pradesh
03-Sep-2020,177259,Arunachal Pradesh
04-Sep-2020,180372,Arunachal Pradesh
05-Sep-2020,183390,Arunachal Pradesh
06-Sep-2020,185322,Arunachal Pradesh
07-Sep-2020,188435,Arunachal Pradesh
08-Sep-2020,191632,Arunachal Pradesh
09-Sep-2020,194647,Arunachal Pradesh
10-Sep-2020,197711,Arunachal Pradesh
11-Sep-2020,201010,Arunachal Pradesh
12-Sep-2020,203356,Arunachal Pradesh
13-Sep-2020,205519,Arunachal Pradesh
14-Sep-2020,208164,Arunachal Pradesh
15-Sep-2020,210345,Arunachal Pradesh
16-Sep-2020,214292,Arunachal Pradesh
17-Sep-2020,216202,Arunachal Pradesh
18-Sep-2020,218285,Arunachal Pradesh
19-Sep-2020,220706,Arunachal Pradesh
20-Sep-2020,222429,Arunachal Pradesh
21-Sep-2020,225328,Arunachal Pradesh
22-Sep-2020,228242,Arunachal Pradesh
23-Sep-2020,231045,Arunachal Pradesh
24-Sep-2020,233456,Arunachal Pradesh
25-Sep-2020,235979,Arunachal Pradesh
26-Sep-2020,238223,Arunachal Pradesh
27-Sep-2020,239900,Arunachal Pradesh
28-Sep-2020,242948,Arunachal Pradesh
29-Sep-2020,245788,Arunachal Pradesh
30-Sep-2020,248439,Arunachal Pradesh
01-Oct-2020,250993,Arunachal Pradesh
02-Oct-2020,253413,Arunachal Pradesh
03-Oct-2020,255951,Arunachal Pradesh
04-Oct-2020,257972,Arunachal Pradesh
05-Oct-2020,261029,Arunachal Pradesh
06-Oct-2020,263242,Arunachal Pradesh
07-Oct-2020,265870,Arunachal Pradesh
08-Oct-2020,268286,Arunachal Pradesh
09-Oct-2020,271035,Arunachal Pradesh
10-Oct-2020,273441,Arunachal Pradesh
11-Oct-2020,275319,Arunachal Pradesh
12-Oct-2020,277171,Arunachal Pradesh
13-Oct-2020,279792,Arunachal Pradesh
14-Oct-2020,283856,Arunachal Pradesh
15-Oct-2020,286572,Arunachal Pradesh
17-Oct-2020,291875,Arunachal Pradesh
18-Oct-2020,293164,Arunachal Pradesh
19-Oct-2020,296135,Arunachal Pradesh
20-Oct-2020,298490,Arunachal Pradesh
21-Oct-2020,300977,Arunachal Pradesh
22-Oct-2020,303101,Arunachal Pradesh
23-Oct-2020,304526,Arunachal Pradesh
24-Oct-2020,305694,Arunachal Pradesh
25-Oct-2020,306694,Arunachal Pradesh
26-Oct-2020,308912,Arunachal Pradesh
27-Oct-2020,310668,Arunachal Pradesh
28-Oct-2020,312775,Arunachal Pradesh
29-Oct-2020,314749,Arunachal Pradesh
30-Oct-2020,316633,Arunachal Pradesh
31-Oct-2020,318479,Arunachal Pradesh
01-Nov-2020,319596,Arunachal Pradesh
02-Nov-2020,321688,Arunachal Pradesh
03-Nov-2020,324062,Arunachal Pradesh
04-Nov-2020,325823,Arunachal Pradesh
05-Nov-2020,327812,Arunachal Pradesh
06-Nov-2020,329760,Arunachal Pradesh
07-Nov-2020,331244,Arunachal Pradesh
08-Nov-2020,332402,Arunachal Pradesh
09-Nov-2020,334117,Arunachal Pradesh
10-Nov-2020,336558,Arunachal Pradesh
11-Nov-2020,338280,Arunachal Pradesh
12-Nov-2020,339487,Arunachal Pradesh
13-Nov-2020,341099,Arunachal Pradesh
14-Nov-2020,341928,Arunachal Pradesh
15-Nov-2020,342450,Arunachal Pradesh
16-Nov-2020,343791,Arunachal Pradesh
17-Nov-2020,345190,Arunachal Pradesh
18-Nov-2020,346532,Arunachal Pradesh
19-Nov-2020,347737,Arunachal Pradesh
20-Nov-2020,348960,Arunachal Pradesh
21-Nov-2020,350020,Arunachal Pradesh
22-Nov-2020,350713,Arunachal Pradesh
23-Nov-2020,351737,Arunachal Pradesh
24-Nov-2020,353201,Arunachal Pradesh
25-Nov-2020,354379,Arunachal Pradesh
26-Nov-2020,355611,Arunachal Pradesh
27-Nov-2020,356661,Arunachal Pradesh
28-Nov-2020,357695,Arunachal Pradesh
29-Nov-2020,358294,Arunachal Pradesh
30-Nov-2020,359123,Arunachal Pradesh
01-Dec-2020,360088,Arunachal Pradesh
02-Dec-2020,361250,Arunachal Pradesh
03-Dec-2020,362267,Arunachal Pradesh
04-Dec-2020,363062,Arunachal Pradesh
05-Dec-2020,363953,Arunachal Pradesh
06-Dec-2020,364420,Arunachal Pradesh
07-Dec-2020,365286,Arunachal Pradesh
08-Dec-2020,365935,Arunachal Pradesh
09-Dec-2020,366530,Arunachal Pradesh
10-Dec-2020,367306,Arunachal Pradesh
11-Dec-2020,367980,Arunachal Pradesh
12-Dec-2020,368526,Arunachal Pradesh
13-Dec-2020,368841,Arunachal Pradesh
14-Dec-2020,369540,Arunachal Pradesh
15-Dec-2020,370128,Arunachal Pradesh
16-Dec-2020,370756,Arunachal Pradesh
17-Dec-2020,371423,Arunachal Pradesh
18-Dec-2020,371936,Arunachal Pradesh
19-Dec-2020,372458,Arunachal Pradesh
20-Dec-2020,372693,Arunachal Pradesh
21-Dec-2020,373351,Arunachal Pradesh
22-Dec-2020,373734,Arunachal Pradesh
23-Dec-2020,374423,Arunachal Pradesh
24-Dec-2020,375058,Arunachal Pradesh
25-Dec-2020,375405,Arunachal Pradesh
26-Dec-2020,375766,Arunachal Pradesh
27-Dec-2020,376168,Arunachal Pradesh
28-Dec-2020,376568,Arunachal Pradesh
29-Dec-2020,377052,Arunachal Pradesh
30-Dec-2020,377725,Arunachal Pradesh
31-Dec-2020,378151,Arunachal Pradesh
01-Jan-2021,378364,Arunachal Pradesh
02-Jan-2021,378926,Arunachal Pradesh
03-Jan-2021,379261,Arunachal Pradesh
04-Jan-2021,379934,Arunachal Pradesh
05-Jan-2021,381014,Arunachal Pradesh
06-Jan-2021,381616,Arunachal Pradesh
07-Jan-2021,382096,Arunachal Pradesh
08-Jan-2021,382701,Arunachal Pradesh
09-Jan-2021,383065,Arunachal Pradesh
10-Jan-2021,383621,Arunachal Pradesh
11-Jan-2021,384038,Arunachal Pradesh
12-Jan-2021,384536,Arunachal Pradesh
13-Jan-2021,385299,Arunachal Pradesh
14-Jan-2021,386124,Arunachal Pradesh
15-Jan-2021,386656,Arunachal Pradesh
16-Jan-2021,387121,Arunachal Pradesh
17-Jan-2021,387291,Arunachal Pradesh
18-Jan-2021,387691,Arunachal Pradesh
19-Jan-2021,388013,Arunachal Pradesh
20-Jan-2021,388375,Arunachal Pradesh
21-Jan-2021,388696,Arunachal Pradesh
22-Jan-2021,389149,Arunachal Pradesh
23-Jan-2021,389553,Arunachal Pradesh
24-Jan-2021,389689,Arunachal Pradesh
25-Jan-2021,390074,Arunachal Pradesh
26-Jan-2021,390552,Arunachal Pradesh
27-Jan-2021,390926,Arunachal Pradesh
28-Jan-2021,391275,Arunachal Pradesh
29-Jan-2021,391822,Arunachal Pradesh
30-Jan-2021,392143,Arunachal Pradesh
31-Jan-2021,392211,Arunachal Pradesh
01-Feb-2021,392762,Arunachal Pradesh
02-Feb-2021,393314,Arunachal Pradesh
03-Feb-2021,393880,Arunachal Pradesh
04-Feb-2021,394542,Arunachal Pradesh
05-Feb-2021,395200,Arunachal Pradesh
06-Feb-2021,395795,Arunachal Pradesh
07-Feb-2021,395994,Arunachal Pradesh
08-Feb-2021,397038,Arunachal Pradesh
09-Feb-2021,397631,Arunachal Pradesh
10-Feb-2021,398385,Arunachal Pradesh
11-Feb-2021,398970,Arunachal Pradesh
12-Feb-2021,399702,Arunachal Pradesh
13-Feb-2021,400178,Arunachal Pradesh
14-Feb-2021,400354,Arunachal Pradesh
15-Feb-2021,400852,Arunachal Pradesh
16-Feb-2021,401518,Arunachal Pradesh
17-Feb-2021,402086,Arunachal Pradesh
18-Feb-2021,402617,Arunachal Pradesh
19-Feb-2021,403063,Arunachal Pradesh
20-Feb-2021,403289,Arunachal Pradesh
21-Feb-2021,403485,Arunachal Pradesh
22-Feb-2021,403950,Arunachal Pradesh
23-Feb-2021,404280,Arunachal Pradesh
24-Feb-2021,404737,Arunachal Pradesh
25-Feb-2021,404999,Arunachal Pradesh
26-Feb-2021,405335,Arunachal Pradesh
27-Feb-2021,405647,Arunachal Pradesh
28-Feb-2021,405804,Arunachal Pradesh
01-Mar-2021,406182,Arunachal Pradesh
02-Mar-2021,406705,Arunachal Pradesh
03-Mar-2021,407051,Arunachal Pradesh
04-Mar-2021,407377,Arunachal Pradesh
05-Mar-2021,407682,Arunachal Pradesh
06-Mar-2021,408024,Arunachal Pradesh
07-Mar-2021,408171,Arunachal Pradesh
08-Mar-2021,408452,Arunachal Pradesh
09-Mar-2021,408728,Arunachal Pradesh
10-Mar-2021,409168,Arunachal Pradesh
11-Mar-2021,409502,Arunachal Pradesh
12-Mar-2021,409789,Arunachal Pradesh
13-Mar-2021,409993,Arunachal Pradesh
14-Mar-2021,410101,Arunachal Pradesh
15-Mar-2021,410355,Arunachal Pradesh
16-Mar-2021,410571,Arunachal Pradesh
17-Mar-2021,410875,Arunachal Pradesh
18-Mar-2021,411170,Arunachal Pradesh
19-Mar-2021,411459,Arunachal Pradesh
20-Mar-2021,411693,Arunachal Pradesh
21-Mar-2021,411821,Arunachal Pradesh
22-Mar-2021,411947,Arunachal Pradesh
23-Mar-2021,412230,Arunachal Pradesh
24-Mar-2021,412521,Arunachal Pradesh
25-Mar-2021,412761,Arunachal Pradesh
26-Mar-2021,413053,Arunachal Pradesh
27-Mar-2021,413321,Arunachal Pradesh
28-Mar-2021,413432,Arunachal Pradesh
29-Mar-2021,413554,Arunachal Pradesh
30-Mar-2021,413804,Arunachal Pradesh
31-Mar-2021,413963,Arunachal Pradesh
01-Apr-2021,414169,Arunachal Pradesh
02-Apr-2021,414273,Arunachal Pradesh
03-Apr-2021,414467,Arunachal Pradesh
04-Apr-2021,414602,Arunachal Pradesh
05-Apr-2021,414958,Arunachal Pradesh
06-Apr-2021,415217,Arunachal Pradesh
07-Apr-2021,415547,Arunachal Pradesh
08-Apr-2021,416046,Arunachal Pradesh
09-Apr-2021,416577,Arunachal Pradesh
10-Apr-2021,416897,Arunachal Pradesh
11-Apr-2021,417041,Arunachal Pradesh
12-Apr-2021,417356,Arunachal Pradesh
13-Apr-2021,417994,Arunachal Pradesh
14-Apr-2021,418290,Arunachal Pradesh
15-Apr-2021,418501,Arunachal Pradesh
16-Apr-2021,419072,Arunachal Pradesh
17-Apr-2021,419731,Arunachal Pradesh
18-Apr-2021,419969,Arunachal Pradesh
19-Apr-2021,421131,Arunachal Pradesh
20-Apr-2021,423123,Arunachal Pradesh
21-Apr-2021,425461,Arunachal Pradesh
22-Apr-2021,428202,Arunachal Pradesh
23-Apr-2021,431231,Arunachal Pradesh
24-Apr-2021,434293,Arunachal Pradesh
25-Apr-2021,436658,Arunachal Pradesh
26-Apr-2021,440234,Arunachal Pradesh
27-Apr-2021,443327,Arunachal Pradesh
28-Apr-2021,447019,Arunachal Pradesh
29-Apr-2021,450543,Arunachal Pradesh
30-Apr-2021,453906,Arunachal Pradesh
01-May-2021,457369,Arunachal Pradesh
02-May-2021,459804,Arunachal Pradesh
03-May-2021,463551,Arunachal Pradesh
04-May-2021,467378,Arunachal Pradesh
05-May-2021,470855,Arunachal Pradesh
02-Apr-2020,962,Assam
10-Apr-2020,2863,Assam
11-Apr-2020,3011,Assam
12-Apr-2020,3138,Assam
14-Apr-2020,3491,Assam
15-Apr-2020,3613,Assam
16-Apr-2020,4108,Assam
17-Apr-2020,4236,Assam
18-Apr-2020,4400,Assam
19-Apr-2020,4865,Assam
20-Apr-2020,5112,Assam
21-Apr-2020,5514,Assam
24-Apr-2020,6680,Assam
25-Apr-2020,7159,Assam
26-Apr-2020,7823,Assam
27-Apr-2020,8117,Assam
29-Apr-2020,9520,Assam
01-May-2020,0,Assam
02-May-2020,11623,Assam
04-May-2020,12775,Assam
05-May-2020,13442,Assam
09-May-2020,16167,Assam
10-May-2020,18002,Assam
11-May-2020,19589,Assam
12-May-2020,21791,Assam
14-May-2020,25824,Assam
15-May-2020,28178,Assam
16-May-2020,31276,Assam
17-May-2020,34376,Assam
18-May-2020,37898,Assam
19-May-2020,41116,Assam
20-May-2020,47084,Assam
21-May-2020,51730,Assam
22-May-2020,55791,Assam
23-May-2020,60405,Assam
24-May-2020,66444,Assam
